FID,ID,kabko,lat,long,tanggal_ms,tanggal_iso,hari,populasi,otg,odp_aktif,pdp_aktif,pos_aktif,pos_rs,pos_meninggal,pos_sembuh,pos_total
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1587859200000,2020-04-26,37,778789,65,187,3,1,1,0,1,2
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1587945600000,2020-04-27,38,778789,65,194,3,1,1,0,1,2
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1584662400000,2020-03-20,0,2459890,0,0,0,0,0,0,0,0
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1590364800000,2020-05-25,66,994212,676,515,6,24,24,1,6,31
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1590451200000,2020-05-26,67,994212,676,527,6,25,23,2,6,33
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1590537600000,2020-05-27,68,994212,680,532,6,27,23,3,6,36
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1590624000000,2020-05-28,69,994212,692,541,6,30,24,3,6,39
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1590710400000,2020-05-29,70,994212,696,542,6,30,26,3,6,39
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1584748800000,2020-03-21,1,2459890,0,0,0,0,0,0,0,0
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1584835200000,2020-03-22,2,2459890,0,0,0,0,0,0,0,0
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1587168000000,2020-04-18,29,1252020,185,28,1,3,3,1,0,4
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1587254400000,2020-04-19,30,1252020,185,30,1,3,3,1,0,4
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1587340800000,2020-04-20,31,1252020,185,31,1,3,3,1,0,4
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1587427200000,2020-04-21,32,1252020,185,38,1,3,3,1,0,4
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1588032000000,2020-04-28,39,778789,65,190,5,1,1,0,1,2
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1588118400000,2020-04-29,40,778789,65,186,6,1,1,0,1,2
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1588204800000,2020-04-30,41,778789,65,188,6,1,1,0,1,2
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1588291200000,2020-05-01,42,778789,65,189,6,1,1,0,1,2
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1588377600000,2020-05-02,43,778789,65,179,6,1,1,0,1,2
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1588464000000,2020-05-03,44,778789,65,179,6,1,1,0,1,2
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1588550400000,2020-05-04,45,778789,65,176,5,1,1,0,1,2
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1587513600000,2020-04-22,33,1252020,185,40,1,3,3,1,0,4
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1587600000000,2020-04-23,34,1252020,184,35,2,7,7,1,0,8
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1587686400000,2020-04-24,35,1252020,184,37,1,7,7,1,0,8
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1587772800000,2020-04-25,36,1252020,184,38,1,7,7,1,0,8
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1584921600000,2020-03-23,3,2459890,0,48,3,0,0,0,0,0
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1585008000000,2020-03-24,4,2459890,0,70,5,0,0,0,0,0
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1585094400000,2020-03-25,5,2459890,0,80,6,0,0,0,0,0
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1584662400000,2020-03-20,0,1268504,0,0,0,0,0,0,0,0
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1584748800000,2020-03-21,1,1268504,0,0,0,0,0,0,0,0
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1584835200000,2020-03-22,2,1268504,0,0,0,0,0,0,0,0
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1584921600000,2020-03-23,3,1268504,0,0,0,0,0,0,0,0
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1585008000000,2020-03-24,4,1268504,0,26,3,0,0,0,0,0
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1587859200000,2020-04-26,37,1252020,216,38,0,7,7,1,0,8
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1587945600000,2020-04-27,38,1252020,216,37,2,7,7,1,0,8
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1588032000000,2020-04-28,39,1252020,216,40,4,7,7,1,0,8
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1588118400000,2020-04-29,40,1252020,367,39,4,7,7,1,0,8
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1586563200000,2020-04-11,22,1617814,114,154,7,1,1,1,1,3
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1586649600000,2020-04-12,23,1617814,125,166,9,1,1,1,1,3
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1590796800000,2020-05-30,71,994212,697,548,6,33,29,3,6,42
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1590883200000,2020-05-31,72,994212,697,553,7,33,30,3,6,42
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1590969600000,2020-06-01,73,994212,701,557,7,33,30,3,6,42
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1591056000000,2020-06-02,74,994212,703,559,6,39,34,3,11,53
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1591142400000,2020-06-03,75,994212,708,565,6,36,32,3,11,50
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1591228800000,2020-06-04,76,994212,726,572,6,37,35,3,11,51
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1588636800000,2020-05-05,46,778789,65,170,6,1,1,0,1,2
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1588723200000,2020-05-06,47,778789,65,158,5,2,2,0,1,3
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1588809600000,2020-05-07,48,778789,65,150,5,2,2,0,1,3
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1588896000000,2020-05-08,49,778789,65,145,5,2,1,0,1,3
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1588982400000,2020-05-09,50,778789,65,89,4,5,4,0,1,6
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1589068800000,2020-05-10,51,778789,70,87,2,7,6,0,1,8
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1589155200000,2020-05-11,52,778789,69,63,1,6,6,0,2,8
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1585094400000,2020-03-25,5,1268504,0,38,3,0,0,0,0,0
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1585180800000,2020-03-26,6,1268504,0,55,3,0,0,0,0,0
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1585267200000,2020-03-27,7,1268504,0,88,2,0,0,0,0,0
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1585353600000,2020-03-28,8,1268504,0,121,3,0,0,0,0,0
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1585440000000,2020-03-29,9,1268504,0,138,1,1,0,0,0,1
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1585526400000,2020-03-30,10,1268504,0,152,4,1,0,0,0,1
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1585612800000,2020-03-31,11,1268504,0,186,4,1,0,0,0,1
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1586736000000,2020-04-13,24,1617814,125,166,9,1,0,1,1,3
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1586822400000,2020-04-14,25,1617814,125,137,9,1,0,1,1,3
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1586908800000,2020-04-15,26,1617814,125,100,9,1,0,1,1,3
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1585699200000,2020-04-01,12,1268504,29,198,2,1,0,0,0,1
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1585785600000,2020-04-02,13,1268504,44,217,2,1,0,0,0,1
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1585872000000,2020-04-03,14,1268504,45,233,3,1,0,0,0,1
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1585958400000,2020-04-04,15,1268504,45,289,3,1,0,0,0,1
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1586044800000,2020-04-05,16,1268504,46,278,4,2,1,0,0,2
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1586131200000,2020-04-06,17,1268504,54,275,3,2,1,0,0,2
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1586217600000,2020-04-07,18,1268504,54,294,4,2,1,0,0,2
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1588464000000,2020-05-03,44,1163789,183,110,11,5,4,2,1,8
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1588550400000,2020-05-04,45,1163789,183,107,10,5,4,2,1,8
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1588636800000,2020-05-05,46,1163789,183,106,7,5,4,2,1,8
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1588723200000,2020-05-06,47,1163789,183,94,7,5,4,2,1,8
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1591315200000,2020-06-05,77,994212,731,577,6,41,38,3,11,55
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1591401600000,2020-06-06,78,994212,753,582,7,43,38,3,11,57
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1591488000000,2020-06-07,79,994212,812,584,4,43,40,6,12,61
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1591574400000,2020-06-08,80,994212,863,587,4,59,45,7,13,79
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1591660800000,2020-06-09,81,994212,831,589,3,70,56,9,15,94
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1591747200000,2020-06-10,82,994212,833,597,3,92,56,10,15,117
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1584662400000,2020-03-20,0,1580092,0,0,0,0,0,0,0,0
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1584748800000,2020-03-21,1,1580092,0,0,0,0,0,0,0,0
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1584835200000,2020-03-22,2,1580092,0,0,0,0,0,0,0,0
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1584921600000,2020-03-23,3,1580092,0,16,0,0,0,0,0,0
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1585008000000,2020-03-24,4,1580092,0,29,2,0,0,0,0,0
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1588204800000,2020-04-30,41,1252020,367,43,4,7,7,1,0,8
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1588291200000,2020-05-01,42,1252020,367,40,4,8,8,1,0,9
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1588377600000,2020-05-02,43,1252020,367,41,5,8,8,1,0,9
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1588464000000,2020-05-03,44,1252020,367,42,5,8,8,1,0,9
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1589241600000,2020-05-12,53,778789,70,62,0,6,6,0,2,8
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1589328000000,2020-05-13,54,778789,69,53,0,6,6,0,2,8
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1589414400000,2020-05-14,55,778789,69,53,0,6,6,0,2,8
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1589500800000,2020-05-15,56,778789,69,52,0,6,6,0,2,8
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1589587200000,2020-05-16,57,778789,69,51,0,6,6,0,2,8
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1589673600000,2020-05-17,58,778789,69,51,0,6,6,0,2,8
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1589760000000,2020-05-18,59,778789,69,49,1,6,6,0,2,8
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1591833600000,2020-06-11,83,994212,850,600,4,79,27,11,18,108
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1591920000000,2020-06-12,84,994212,915,622,4,78,26,12,19,109
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1592006400000,2020-06-13,85,994212,948,634,3,79,46,15,24,118
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1592092800000,2020-06-14,86,994212,953,571,2,85,50,15,26,126
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1592179200000,2020-06-15,87,994212,984,594,0,90,49,19,28,137
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1585094400000,2020-03-25,5,1580092,0,33,2,0,0,0,0,0
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1585180800000,2020-03-26,6,1580092,0,59,1,2,0,0,0,2
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1585267200000,2020-03-27,7,1580092,0,66,1,1,0,1,0,2
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1585353600000,2020-03-28,8,1580092,0,91,1,1,0,1,0,2
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1585440000000,2020-03-29,9,1580092,0,104,2,1,0,1,0,2
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1592265600000,2020-06-16,88,994212,998,592,0,87,46,21,32,140
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1592352000000,2020-06-17,89,994212,1027,591,0,87,46,21,32,140
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1592438400000,2020-06-18,90,994212,1039,598,1,84,43,21,35,140
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1592524800000,2020-06-19,91,994212,1054,605,2,84,42,21,36,141
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1592611200000,2020-06-20,92,994212,1057,605,2,89,45,25,36,150
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1586304000000,2020-04-08,19,1268504,54,271,4,2,1,0,0,2
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1586390400000,2020-04-09,20,1268504,68,143,4,3,1,0,0,3
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1586476800000,2020-04-10,21,1268504,104,103,3,3,1,0,0,3
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1586563200000,2020-04-11,22,1268504,142,95,3,3,1,0,0,3
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1586649600000,2020-04-12,23,1268504,163,108,3,4,1,0,0,4
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1586736000000,2020-04-13,24,1268504,174,100,2,7,3,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1586822400000,2020-04-14,25,1268504,212,95,0,7,3,0,0,7
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1588550400000,2020-05-04,45,1252020,367,39,5,9,9,3,0,12
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1588636800000,2020-05-05,46,1252020,367,40,7,9,9,3,0,12
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1588723200000,2020-05-06,47,1252020,367,41,8,9,9,3,0,12
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1588809600000,2020-05-07,48,1252020,366,37,6,12,12,3,0,15
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1586908800000,2020-04-15,26,1268504,221,92,0,7,3,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1586995200000,2020-04-16,27,1268504,222,87,0,7,7,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1587081600000,2020-04-17,28,1268504,224,86,0,7,7,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1587168000000,2020-04-18,29,1268504,224,80,0,7,7,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1587254400000,2020-04-19,30,1268504,225,75,0,7,7,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1587340800000,2020-04-20,31,1268504,225,72,1,7,6,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1587427200000,2020-04-21,32,1268504,230,67,1,7,6,0,0,7
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1592697600000,2020-06-21,93,994212,1070,604,2,82,41,25,44,151
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1592784000000,2020-06-22,94,994212,1070,604,1,88,42,26,45,159
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1592870400000,2020-06-23,95,994212,1092,607,3,92,50,26,47,165
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1592956800000,2020-06-24,96,994212,1093,612,21,92,49,26,50,168
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1593043200000,2020-06-25,97,994212,1132,617,17,96,53,26,50,172
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1593129600000,2020-06-26,98,994212,1136,619,21,87,42,27,60,174
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1587513600000,2020-04-22,33,1268504,232,68,3,7,6,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1587600000000,2020-04-23,34,1268504,234,66,3,7,6,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1587686400000,2020-04-24,35,1268504,234,64,3,7,6,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1587772800000,2020-04-25,36,1268504,234,61,3,7,6,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1587859200000,2020-04-26,37,1268504,235,63,3,7,6,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1587945600000,2020-04-27,38,1268504,236,64,3,7,6,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1588032000000,2020-04-28,39,1268504,237,67,3,7,6,0,0,7
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1588809600000,2020-05-07,48,1163789,183,85,5,5,4,2,1,8
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1588896000000,2020-05-08,49,1163789,183,80,6,5,4,2,1,8
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1588982400000,2020-05-09,50,1163789,183,81,5,5,4,2,1,8
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1589068800000,2020-05-10,51,1163789,187,78,5,5,4,3,1,9
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1589155200000,2020-05-11,52,1163789,201,77,6,5,4,3,1,9
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1589241600000,2020-05-12,53,1163789,202,88,5,4,3,3,2,9
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1589328000000,2020-05-13,54,1163789,202,86,5,4,3,3,2,9
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1589414400000,2020-05-14,55,1163789,202,87,7,5,3,3,2,10
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1589500800000,2020-05-15,56,1163789,202,80,6,5,4,3,2,10
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1589846400000,2020-05-19,60,778789,69,48,1,7,5,0,2,9
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1589932800000,2020-05-20,61,778789,69,48,1,7,4,0,2,9
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1590019200000,2020-05-21,62,778789,89,51,1,7,4,0,2,9
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1590105600000,2020-05-22,63,778789,89,55,1,7,4,0,2,9
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1590192000000,2020-05-23,64,778789,88,56,1,8,4,0,2,10
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1590278400000,2020-05-24,65,778789,88,56,1,8,4,0,2,10
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1589587200000,2020-05-16,57,1163789,202,82,7,5,4,3,2,10
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1589673600000,2020-05-17,58,1163789,202,83,7,5,4,3,2,10
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1589760000000,2020-05-18,59,1163789,202,83,7,5,4,3,2,10
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1589846400000,2020-05-19,60,1163789,202,86,7,5,4,3,2,10
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1589932800000,2020-05-20,61,1163789,202,90,8,5,4,3,2,10
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1588118400000,2020-04-29,40,1268504,237,70,3,7,3,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1588204800000,2020-04-30,41,1268504,237,73,4,7,3,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1588291200000,2020-05-01,42,1268504,237,73,4,7,4,0,0,7
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1588377600000,2020-05-02,43,1268504,238,66,6,7,4,0,1,8
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1588464000000,2020-05-03,44,1268504,238,62,7,7,4,0,1,8
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1588550400000,2020-05-04,45,1268504,246,51,8,7,4,0,1,8
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1593216000000,2020-06-27,99,994212,1141,620,19,107,23,30,60,197
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1593302400000,2020-06-28,100,994212,1198,623,17,107,42,30,69,206
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1593388800000,2020-06-29,101,994212,1187,630,13,114,49,32,74,220
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1593475200000,2020-06-30,102,994212,1223,633,7,125,47,33,77,235
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1593561600000,2020-07-01,103,994212,1225,633,13,123,55,33,79,235
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1585526400000,2020-03-30,10,1580092,0,138,3,1,0,1,0,2
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1585612800000,2020-03-31,11,1580092,0,145,2,1,1,1,0,2
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1585699200000,2020-04-01,12,1580092,157,163,6,1,1,1,0,2
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1585785600000,2020-04-02,13,1580092,161,203,6,1,1,1,0,2
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1585872000000,2020-04-03,14,1580092,188,251,9,3,3,1,0,4
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1593648000000,2020-07-02,104,994212,1240,633,13,123,55,34,79,236
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1593734400000,2020-07-03,105,994212,1259,633,18,133,45,34,86,253
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1593820800000,2020-07-04,106,994212,1262,634,14,134,46,34,86,254
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1593907200000,2020-07-05,107,994212,1267,635,13,142,43,35,87,264
1,1,KAB. BANGKALAN,-7.044992023914042,112.92884608988699,1593993600000,2020-07-06,108,994212,1287,640,13,147,48,35,87,269
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1588636800000,2020-05-05,46,1268504,246,50,8,7,4,0,1,8
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1588723200000,2020-05-06,47,1268504,247,48,9,7,4,0,1,8
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1588809600000,2020-05-07,48,1268504,249,46,9,8,5,0,1,9
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1588896000000,2020-05-08,49,1268504,249,40,9,9,5,0,1,10
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1588982400000,2020-05-09,50,1268504,252,40,11,9,7,0,2,11
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1589068800000,2020-05-10,51,1268504,266,38,12,11,9,0,2,13
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1589155200000,2020-05-11,52,1268504,271,37,10,13,11,0,2,15
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1585353600000,2020-03-28,8,1326420,0,107,20,0,0,0,0,2
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1585440000000,2020-03-29,9,1326420,0,122,20,0,0,1,0,2
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1585526400000,2020-03-30,10,1326420,31,317,23,1,0,1,0,2
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1590019200000,2020-05-21,62,1163789,202,93,8,5,4,3,2,10
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1590105600000,2020-05-22,63,1163789,202,96,9,4,1,3,3,10
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1590192000000,2020-05-23,64,1163789,202,88,8,4,1,3,3,10
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1590278400000,2020-05-24,65,1163789,202,92,7,4,1,3,3,10
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1585180800000,2020-03-26,6,2459890,0,87,7,0,0,0,0,0
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1585267200000,2020-03-27,7,2459890,0,108,7,1,0,0,0,1
